t_id,probability
10604,0.486931505058673
2542,0.502837627893482
6497,0.5032621093971584
7872,0.5191152423969634
8404,0.5101035378346982
2625,0.5122480638450521
3162,0.5120706069747057
4906,0.5033202796148761
12218,0.47810399646914004
8857,0.5123083446971523
10957,0.491871464960202
9551,0.5052513857723868
4986,0.4899026415220752
11900,0.49005268553876025
22,0.5003477130802001
1258,0.4847628053993928
1680,0.4930559440381392
6708,0.5029872734479369
2592,0.4987457523325624
4245,0.484787218924702
5964,0.49272967706259735
5644,0.5077105135182569
3593,0.5003876952200336
78,0.5207156676401038
7688,0.5053572353052899
5679,0.49342979294070727
8663,0.5070281151642362
780,0.5083545037525385
182,0.48811701013345027
4846,0.4973120745112468
1295,0.5107409811519092
5971,0.5036771583827532
4753,0.4893576664661728
779,0.5003839419235134
5594,0.4812216993220119
10893,0.5034025536327292
12583,0.5076960641245956
870,0.4989604623551456
2803,0.49815259932433725
5718,0.49815027499603015
12263,0.5087618533799196
11029,0.497716461635811
3770,0.5014520690708689
9778,0.5020095297012851
6274,0.5008319497113686
11720,0.49923188716111827
1475,0.5076025812484299
5257,0.5110637872335815
6866,0.5024504946001459
7681,0.5061467256046198
6177,0.509340546907763
1970,0.5105516186142721
1723,0.501002195048262
3742,0.5046591599982949
8019,0.49633973541522963
11077,0.5134041826259307
8199,0.4954474164820133
7315,0.5041191857806882
2045,0.4936235800338372
7460,0.4921182876350477
11576,0.49160465324358127
13008,0.5087360944659788
3984,0.49377792880463484
4268,0.5111465817617091
8552,0.5010983304149896
10671,0.5171209490399158
1004,0.5182188898552499
6218,0.5108918517425114
12311,0.5154493787361009
1330,0.49978500540911835
8160,0.49653355352788986
8109,0.4817675623918334
8049,0.5108690120281665
10686,0.49669714096729173
11552,0.49681953863669687
12042,0.5076019205934461
8299,0.5010454660983407
10678,0.509204425479709
5124,0.48827089808596563
3925,0.48937658412740415
6767,0.4909373788791198
8541,0.493730724500996
6480,0.4951625408629975
12417,0.5086145510059373
4060,0.49595527673119544
11673,0.5124073177824121
2046,0.4865506454836943
11301,0.495033193902622
9610,0.5027536835094901
10137,0.4929236713920035
4228,0.48663330200991667
3200,0.4847741212069653
4730,0.5139441099247756
9130,0.5022101636934557
1121,0.5137727886929857
8477,0.5103469184710675
9293,0.48477062676699345
11679,0.5114881452638661
3757,0.5040478348015393
5559,0.49055230730009325
10632,0.4996422077190395
7678,0.5259101899186255
7132,0.5109677310517058
6823,0.48994998551822533
7884,0.4877694701867587
11292,0.5060043906245691
7842,0.5039549792988685
6277,0.4986138982155262
10414,0.49724958072731673
9654,0.504364547762387
10222,0.5045163853154463
6185,0.4943099548976317
11614,0.5014461734732315
2787,0.5065269834999352
11414,0.5117460630885532
4564,0.4986213567220898
13026,0.4877126718346878
7655,0.5044327374128119
5783,0.5080356008976604
4328,0.5311191861533802
3462,0.5137404913294318
11682,0.5007962520417258
13178,0.5181229606970549
11904,0.49946702672645565
12475,0.5072554654594417
12513,0.49127413408525566
2054,0.509859356884582
3143,0.49220194692432795
7640,0.5005191050436225
13159,0.4949078982815495
10178,0.4989129393077284
6656,0.4907229911012841
3394,0.5153986814953527
6112,0.4901145115401695
10212,0.48764876873506674
7978,0.5090512224413782
6674,0.5013533704228799
3629,0.5057724669346447
11063,0.4974199072535877
1904,0.5135014748646455
9721,0.5027406660992418
4487,0.4845069619988825
5727,0.5103997862363147
12216,0.4924261008842371
10368,0.5053354285932808
11857,0.5031301936841506
9114,0.5060891110540613
13263,0.49885610318062784
5774,0.49478088580957014
8639,0.5156704270968668
4324,0.5232505631664254
6920,0.49858701868578187
3154,0.48914248200334287
891,0.4832012000563945
6833,0.5071716786961534
3234,0.4867480444464121
4402,0.5010260119815102
11827,0.5117964112473348
13019,0.5171868317045569
8977,0.5141428361088793
11767,0.4805298484129874
12810,0.4973128672309968
281,0.5020495160530561
689,0.49268489144018685
2582,0.4951889986037422
101,0.5044822529463447
8609,0.48895399926563826
9650,0.48424365132472513
1432,0.5220566242854213
8980,0.49058274254274264
10572,0.505871388975939
7960,0.5152698722432376
6926,0.5095711891922349
5582,0.5042502608536694
727,0.48768991935978845
10999,0.5013625931032365
6312,0.5093782639934584
4556,0.49002699646086506
218,0.49859050076042816
9171,0.4962059798581825
13259,0.5056449203541603
10232,0.5033919334786507
981,0.5016070535198461
12608,0.5049646641791699
5256,0.4938828016498915
10149,0.4956256407206275
6444,0.4901954701955723
6215,0.5164884775577477
6156,0.5086489810385844
11413,0.48332598854911923
4087,0.5327960610613646
7471,0.4972091009151588
3990,0.49131965095021385
8121,0.49977969068281075
724,0.5007622509713361
8840,0.5043586662630325
12226,0.4901840863451476
12365,0.5024401973382155
1682,0.48552717940805296
7432,0.4758908086862065
1157,0.4961664925217281
7621,0.49120210262214176
11483,0.5218996020556146
5651,0.48642976115233577
12841,0.510401187725323
1585,0.508566432418409
11840,0.4974320449649022
7440,0.4935479087708825
8237,0.499441819751772
6060,0.48203846859280464
9699,0.48900381613842714
6166,0.5054758223489897
3122,0.5054510334504311
5093,0.4840922300909834
5858,0.5031343572433878
12798,0.4936124199413943
8480,0.5015241046822437
6152,0.4894183274780298
10084,0.4876488578733005
3378,0.5242554123231331
11397,0.5058861680365007
8828,0.5071065825403374
7378,0.492222646086241
2472,0.5068869824819293
5755,0.5114349643946521
2459,0.5023640818881673
13201,0.5133678417910662
6315,0.4990547724460823
11274,0.5023811928564857
9611,0.4924583965845909
10476,0.49784625207234606
2686,0.4975696734960418
5748,0.4991813338186706
12941,0.5181312212281992
6153,0.5037531349349481
1461,0.48205400203027826
9527,0.4849695023507321
2277,0.5060607364206199
3370,0.49325222375710337
8878,0.50227626649297
12772,0.4988566249252508
10361,0.5020974122791454
10801,0.5059385824576024
8536,0.4870303253275607
8392,0.49420526829204525
1668,0.4971278774675799
8944,0.4957627619558559
4074,0.5019722083344094
6665,0.48770739533645185
6443,0.4944326934755929
1128,0.5214952791473534
3439,0.49659396362698915
8620,0.4954108495114997
11462,0.5102053050506864
11125,0.49704704057320787
11341,0.5018852408055441
12951,0.4998751936582913
4862,0.5048465667860834
200,0.5329068984750454
1787,0.4961261037436782
5578,0.4996516953428711
9999,0.4890734809982404
2651,0.4992393837176454
829,0.49353619011241784
1470,0.512165493189869
4426,0.49414754455473975
7846,0.4882408511256243
11148,0.5127692748601388
11714,0.5027565489958666
4401,0.5145415178466368
11993,0.49825592768033483
13055,0.5011700592351898
8158,0.48646075781040515
1971,0.5130031635705515
9930,0.4901263725145616
6750,0.5066755058086562
5284,0.4902830240688057
2179,0.5133801534601466
9884,0.49802820457754915
8325,0.508672373635196
3100,0.508780162845041
11752,0.5234172693392317
8068,0.5112308037827494
13014,0.5054177725169237
9827,0.5105701639909664
2692,0.5018265299844915
5579,0.5057158575567835
5170,0.510495273486015
164,0.5233228129928988
11749,0.5006852106489218
3401,0.5147262232165375
4504,0.49428474299056213
3503,0.5012412869051215
13070,0.4943759690474466
8629,0.4909145045498559
8548,0.5013536125204852
4659,0.4860221918414647
539,0.518018086281139
294,0.5205556615496233
8363,0.4957267617961607
7335,0.4970325657355425
10227,0.49264896969188443
4776,0.4965538755939112
9028,0.49193667821573495
1448,0.49183076284494487
9116,0.5091848869827816
7593,0.4909423613178722
6729,0.5091394660690028
5229,0.5094144752830563
4755,0.4987927164929671
7426,0.4923466323408713
333,0.4805933441382503
4201,0.5007639759217136
3097,0.48819913389782105
5981,0.5141771202798991
7091,0.4969711706336698
5420,0.4970376285290281
4129,0.5086794582491405
3513,0.5045507140019135
11876,0.5180181410894154
792,0.48941295798146056
10806,0.49668464236790943
9272,0.4896372299564024
6615,0.4961115232627234
4458,0.5004585669010051
11516,0.5009374434993028
7306,0.4830208369272092
10722,0.48959635759626174
7329,0.4960736539547373
1575,0.49329392817702866
5437,0.5016015599067679
13243,0.5043942038925416
729,0.48826801782366885
8539,0.497074223951586
1894,0.4816598139636866
6671,0.5044698459308028
6508,0.4878151637190713
4984,0.4945577825508409
8247,0.4961151038164078
2265,0.5058201557311149
5294,0.4836726735411839
2266,0.5081767254480628
674,0.48950336659899407
8919,0.49879247343096933
10807,0.5041307500664699
6100,0.5150950886796869
10934,0.5046087859984272
148,0.48756622239103653
85,0.5013907832292991
2913,0.5148233938522266
5414,0.5066560672738573
2012,0.49333193988869123
8523,0.48599756282959083
13027,0.4963719815136932
12383,0.5003150301523027
12188,0.4783246301081095
9007,0.5056981828421313
11731,0.4907774695494319
10843,0.5055881453246472
3834,0.501533350946852
3803,0.504352674861564
3000,0.5196024526567449
8202,0.49196276951345025
12796,0.4887817744515157
6612,0.5255189292759033
4924,0.5098872581142669
12667,0.5013999791001968
6496,0.515574657648579
11721,0.5148248348445149
11244,0.5044046436045564
221,0.5079369497810744
6654,0.5141007739241036
3822,0.49082618759459373
12952,0.5098734271446439
4547,0.49628669945295745
1631,0.5151958690053158
10723,0.5182969621444398
2289,0.4849009244475616
352,0.4996650703690512
7550,0.4936705733481229
657,0.48686762908452524
12470,0.5003198834286903
1337,0.5023956701879745
7317,0.5138913788779713
5079,0.5060259479408541
6386,0.5054483070466004
9558,0.48755304858083987
6653,0.49214799513958063
7615,0.5130047531444283
1645,0.49751989163076854
498,0.5086544253940376
4510,0.4922617688529488
5593,0.4851442667811468
9769,0.5091054555470771
8095,0.49774214732746613
8675,0.5062758781396048
12030,0.49654507073037923
1951,0.4934088802435137
12606,0.511210468104851
9117,0.5037737768472544
12085,0.49589928089695784
10728,0.5232853860510892
11138,0.5135398294961228
2335,0.49464983720439715
1656,0.4945381871935761
8633,0.5030165102210205
6870,0.5038838132880415
12322,0.513674130992411
7773,0.49616127497684076
2354,0.5035983394716327
10100,0.48616516181231556
2709,0.49024522281142724
11463,0.514255882754239
2158,0.5049103665869554
4128,0.5007801722631015
3442,0.5050548051152534
8074,0.500184036343705
1993,0.5125911358143312
5681,0.505057833554425
8278,0.5010721394417088
3212,0.5177083818990995
7196,0.503229089188016
10505,0.4930864702349337
242,0.5128126979351321
9417,0.4976335711477839
3790,0.4906411197218188
2847,0.4888863570236081
12892,0.4936856539470065
11381,0.5083923598161733
2,0.4784223580240103
4746,0.4991410535394278
8987,0.4827585986356766
102,0.4939118089252308
1582,0.511027291272763
1323,0.4867269536764922
3787,0.49213327015971026
7527,0.5095752661444779
9056,0.47878075010890353
7624,0.5057344928752896
1214,0.5154386069194621
713,0.49651937338150387
4161,0.48968796576386064
2343,0.4982270632095989
1566,0.5049138092960331
12908,0.509053483226014
9141,0.5076774872541648
9197,0.498232442498017
11385,0.5006551508618623
3968,0.4954782666365209
6636,0.49810026957682196
7053,0.5022530541679064
12603,0.48306832023307844
3608,0.49634740116561565
3863,0.49077900281787573
11992,0.4975065198317705
12680,0.4959242093639324
8597,0.4885143361646321
10062,0.49986687998597545
9886,0.487253955988821
4594,0.5023188192891833
7120,0.4990741345426285
4696,0.4870854415391838
11751,0.49667640341877783
6121,0.4959277182006105
5812,0.48114587359357475
6745,0.5063176071581286
8737,0.4908393085918027
7420,0.498371923784877
12416,0.5079403705662503
4494,0.4816072211710425
4749,0.4886943140474731
5206,0.5015591653792573
10101,0.49119465417844804
4489,0.505906061010049
12239,0.516021201428606
298,0.50268332457172
4220,0.504021064912019
8414,0.5022137792817414
11797,0.4886614680941254
10535,0.5002619231353161
4864,0.5046381458347721
1309,0.5122241767853584
13069,0.4874215191679469
11702,0.48285558528605993
6879,0.5000773844198825
3385,0.504765114552957
11251,0.5134836843278814
10495,0.49617004235555173
6339,0.49126889626619125
3913,0.4986918815897216
3412,0.5013860757994281
6004,0.5011195240473288
10869,0.4926124989121768
4844,0.5028290694990132
5355,0.5098261290987087
4597,0.4923999984770721
7350,0.4854622566788512
2804,0.4904080434130962
1265,0.5079918469157412
2579,0.49569923410822747
11096,0.5000887598621073
5484,0.4939369357260027
3213,0.4866799200534333
2912,0.5088191778180323
9759,0.48639654667589854
12370,0.5165482832882615
11135,0.4975484384239533
9139,0.4859061445334369
7690,0.5139918747787751
7605,0.503222611061962
3985,0.49980020364154776
2598,0.4999469952097587
3614,0.494190042744223
4168,0.502121250859889
2469,0.494967678115886
1131,0.49648645389067025
2431,0.4982463620291546
508,0.5141306989547967
13090,0.5182281608257127
3327,0.5022978280183443
2961,0.4974766252067042
1605,0.5059931516407413
8379,0.5003225532565049
8163,0.501602906026114
2800,0.49303912982597015
11964,0.5051768496129496
9356,0.49886807919249204
5175,0.5107371140641903
1328,0.5063182672193263
11568,0.4984299124346503
11835,0.48454610569955386
131,0.5066236691666508
1837,0.49497166770002543
1114,0.4982349580425896
9970,0.5048512429252345
5532,0.49873152754656896
224,0.5107805835406835
2604,0.5029065939766947
7280,0.496470931956561
1340,0.49625304110901436
7566,0.5166121941734149
3754,0.5103709485031499
4070,0.4984390671646049
7637,0.4887815608339712
1586,0.49672385918981626
3256,0.48669490555231504
4534,0.4815066188352284
5111,0.4945186912141564
4850,0.4870335783599821
5640,0.49833494115820787
10687,0.5104307261930475
8385,0.5067443607305767
6007,0.5106118910454797
11204,0.5071809595572333
9564,0.5065017595678135
10304,0.4942106770243857
4130,0.5030817337409754
13194,0.4805756740195228
2123,0.5021593151962218
2940,0.5004419720863905
2380,0.5137970053697861
4312,0.5025240249493084
11098,0.5026735196370873
1634,0.5052077238923517
9367,0.48571694196391785
12055,0.4962825525339042
9547,0.48734697738029253
7412,0.49512140482000916
4410,0.47985901047728785
2217,0.5013159174761654
2671,0.49681936975167584
246,0.5003225443911472
9364,0.4924140886540418
13284,0.5105112191669294
5059,0.5000551943532482
1961,0.499549644971748
6079,0.5055806470016834
12453,0.48152937901828363
7782,0.508885196278656
9021,0.49399327518453323
8357,0.5153158280722386
9458,0.5000139867767543
6235,0.4984451869155415
11104,0.5024689385626284
2976,0.5112328266761368
12256,0.4922027937100863
6973,0.4986501331474496
11703,0.5113475316675234
4084,0.5001707517942092
8929,0.5050860176011459
10278,0.5058644180821349
12529,0.5061783764026918
9427,0.4894072175478946
4969,0.4998102345627029
9378,0.5084071369913217
2449,0.4897686170158881
2968,0.4924583036800305
3940,0.5030967132872559
1443,0.5085627371424973
5849,0.5001753033037216
6154,0.49873284140523855
3040,0.5109083423474328
6157,0.4918964102665911
8176,0.5051814920642277
1204,0.49915740677469883
369,0.5023869488375357
6705,0.5008966715517702
1436,0.5055915272448167
530,0.49957506423838394
11810,0.5159106987506182
3194,0.4898392601595683
10475,0.48520890235333214
2730,0.5067538268563304
217,0.5033041604816443
4263,0.4946543518324303
7601,0.5105539075919207
9784,0.5090663151069653
12425,0.49765664052968417
10351,0.5028210277271232
4586,0.5062593932321272
4257,0.5221417639612607
9874,0.49383871573615934
6895,0.4886459187953537
7520,0.4907338116594424
8735,0.49960684183502835
1372,0.4934567006003867
10611,0.49787820482507006
8455,0.5068589205742613
1492,0.501862530557424
313,0.5089212359922827
4997,0.4869980393826619
1107,0.49501242435038045
3988,0.5006390511525407
2393,0.5087642335479324
10847,0.4916887960923514
9579,0.5142384772376277
61,0.5090978473733808
11769,0.4940014466381374
747,0.5162126540058464
7705,0.5015602953884071
3587,0.499588254687058
12752,0.49402987117096553
6071,0.507239518038517
12698,0.488152930029666
5519,0.5184956901726288
11729,0.49837753741342966
13034,0.49021228655503474
3318,0.5005696852439793
255,0.4848632727384123
5823,0.4992599515927004
10076,0.4994415441199577
5465,0.5006502170803522
1750,0.5012620270702519
9300,0.4916714007178357
7040,0.5033031601945317
1547,0.48854231223008726
8889,0.5154191764884413
2070,0.4933648309115194
9978,0.5005702277188395
12082,0.4860765792899371
12652,0.5020027500917851
6751,0.5026210659428383
5629,0.5152248862815941
13197,0.5012207455026578
9616,0.5063003762831527
12019,0.49083901923320317
4051,0.4891560291580505
7002,0.5079324225983376
276,0.508543425139767
1267,0.4925759430339052
6536,0.5029394096782324
7918,0.5038214071675198
10494,0.49721477936792513
8440,0.5135566999618824
9406,0.4931199767912268
10307,0.5022727943564433
9706,0.4943052531330771
5051,0.48923510423627964
9386,0.4911274607833169
8184,0.5050580287854662
10267,0.4917945772110034
1640,0.5046626027255596
7201,0.5059654239287865
9601,0.4866823144527946
11525,0.5168917972758543
10102,0.49375485177024697
4184,0.5006716639223645
11108,0.5080182265583055
2615,0.50562938485803
2002,0.49032475071300474
2946,0.5102843656545198
127,0.5031294740528177
1195,0.49445414777130486
1798,0.49695473708334925
549,0.5077216654458575
8080,0.4958428165454904
11479,0.5130750073654833
1958,0.4851904560122479
6460,0.4816487599588996
13081,0.4905248141400018
11095,0.5064630312188202
8521,0.5014291068455284
12538,0.5069519337923983
3914,0.5087056177831659
9087,0.502474400441447
9194,0.47975932511334796
12566,0.48397589090933296
567,0.5050507272369333
11076,0.49664385706640296
11665,0.5167226819224569
2869,0.5034790797392855
6982,0.5049300030648795
9946,0.5255004336840949
2722,0.49574075095523407
3470,0.5042611958590798
6343,0.48558642352427894
9246,0.5000859396429399
6462,0.48467399529613214
707,0.48197305311032307
6359,0.502142221337866
8799,0.49399666282609417
8785,0.5117740059547752
9045,0.5094041733681702
9844,0.504910413518149
2325,0.5089816755697584
5365,0.4888044774093544
11915,0.5033856209039266
12437,0.489152016478181
5831,0.4954246884460311
12648,0.5006569184641226
70,0.4998625178258103
170,0.5083767049622975
8948,0.5073552764802526
3198,0.4920821817987866
6766,0.5199758729633487
7930,0.49320977280822553
10737,0.507691226446068
11821,0.4994485683502064
1251,0.4895929173499399
3502,0.5135666966220792
30,0.5012517047756081
3518,0.4812583993835868
6304,0.5039300434792899
11481,0.47943681546075
11705,0.48635268904540657
10262,0.5015033929364836
3269,0.5004769931314951
770,0.5037103503004557
3771,0.5165724302204296
5415,0.5050901489228417
12703,0.47991813816702256
4478,0.5103379876356721
11571,0.5069437952821351
2360,0.4946600060127795
5556,0.500099071907355
7046,0.5015789996830745
7849,0.5027527388491034
8893,0.49688730615200266
10068,0.4955847942478835
2559,0.4914752995101917
8661,0.5058441579099466
12092,0.49560907449053726
219,0.5154175266128158
9110,0.49985214092028496
1751,0.49523017260313545
2359,0.49768326340565355
12388,0.5003750546740826
2433,0.509088840632635
5697,0.49138405553931763
1835,0.5004740763843282
6453,0.49197908978328714
8510,0.5116237220498332
5584,0.4963078216591504
2749,0.49185753727639814
6296,0.5053474034596781
8570,0.48281143130798615
3568,0.4921222484098152
5592,0.4971501973773528
894,0.5026699095817696
4829,0.5030587678373458
6570,0.5154455290435522
4339,0.5026464907476372
2364,0.49106241547597196
5174,0.5100482382049556
5137,0.5095174377803561
3892,0.49341671833654366
11766,0.5015740388810203
9869,0.4970130465911738
866,0.5030869057945051
11236,0.5097041679993943
11627,0.4843685929545526
1554,0.5048192847292404
10655,0.5078928666043944
363,0.4824189411416874
13203,0.5097668348211993
6250,0.5132866559820662
2791,0.5088493151418684
4651,0.5073563742924276
7508,0.4953900211537239
2795,0.5191246505876648
1956,0.5197993632812266
1609,0.500931749938429
12579,0.5016324109755876
9645,0.5044163959597463
5029,0.5112833063673936
13017,0.4891296648075913
7259,0.4940905265810847
9217,0.49998825984684286
8544,0.4980225077924675
12015,0.4889973374899235
7212,0.5023697632645423
8439,0.49600230593950095
4783,0.5058893153001355
6689,0.5126509366349323
4376,0.5085583707854122
3494,0.48832907560413213
10089,0.5010466129528913
439,0.5081059748371988
12172,0.4993616479202519
536,0.5006707917905947
7538,0.5124076143893684
4648,0.5030372529580319
361,0.5068382353586897
11826,0.5008963657044341
6542,0.5036520976132525
12070,0.4973776629025434
253,0.49030891794036807
6851,0.5011165254913865
1949,0.49096458269179205
1122,0.5134051775999183
12619,0.48100280612737595
10377,0.5068563446423626
1180,0.4940684713183925
427,0.5013522915148662
3748,0.5007945504514256
6713,0.5087695489183222
1329,0.49876035119492873
2061,0.503645995468828
3926,0.5052307642688643
946,0.4914696411598327
6756,0.4832861858664128
11015,0.5004597696502023
3543,0.5038353225890353
5171,0.4941954604039505
12742,0.48996540001210515
9796,0.49533140539540865
12881,0.5168526444374546
1699,0.5086245801827385
9742,0.49838790625955764
8502,0.5031987070434856
10996,0.5067569470499219
9122,0.530095681848821
13039,0.5078927515780379
490,0.5108347713209782
9927,0.4953215741096056
4919,0.4875060439338439
5913,0.49105209640850067
9284,0.4936146695359002
3265,0.494514091157464
6258,0.48254372758787784
4418,0.47464384823654243
3193,0.5030843834666643
9393,0.49959659579288423
9208,0.4971208217797459
2038,0.5212350256694902
10045,0.4917760654327025
9062,0.5038229721748233
1816,0.4881131874019229
6297,0.5064836831887293
10250,0.4911037851589167
3699,0.48912259022166893
4692,0.49791988732745596
12430,0.5106526314317902
3596,0.49341934421008804
5698,0.5149264166779042
715,0.5158026622699835
8336,0.5039426746637369
9119,0.4819323602804053
4213,0.49077460585023164
8267,0.5073546386542414
9666,0.4995266243379694
9575,0.5021014060357424
7820,0.4998569105823991
2391,0.5069165395305786
7343,0.4935981911604958
12210,0.5211968379563762
10658,0.4964427862339201
7307,0.518031548252391
886,0.5262117548893006
11795,0.5036198025932238
1342,0.5097259016862506
11390,0.5116879258371947
13144,0.5002310401959902
4264,0.4867703307260936
11871,0.494459247379296
4133,0.48788469052269323
2421,0.5032123745933433
1457,0.5076667313613721
9862,0.4941239302400983
8277,0.5019967944251271
644,0.5079241261091969
6807,0.4867875856678686
12364,0.49185892628018796
9396,0.5097107638337088
8168,0.5016694709561811
1720,0.49145331852339147
9036,0.4953034169350793
12891,0.4887141353972518
973,0.48772105847676644
3838,0.49921663761442236
3239,0.5042837801761723
11645,0.4977646668401446
3776,0.4877706574814379
9421,0.48583747407175404
92,0.48816247857967343
302,0.5036819326341512
6537,0.5219003033496464
11266,0.5124710610261186
406,0.4823975972569875
11023,0.4895188407245556
1706,0.5005008898806299
1058,0.496468412938081
3161,0.49119053116495137
5497,0.48631234696012743
3136,0.5123932601484898
9890,0.5058585654589085
3283,0.5184147069158214
7612,0.4896243762728626
9891,0.4990106376245177
7321,0.4843769538565399
3869,0.49040770659785576
987,0.5146289532570448
4153,0.49199085976144064
1508,0.49475275639294786
3510,0.5053577393880087
11444,0.48206373229543537
2778,0.49206516706833037
4345,0.5042077828682259
8418,0.4990642878129767
5177,0.49643167171368424
12420,0.48876047189961
5607,0.5093124606346912
970,0.5053855139135262
8085,0.48405776954455704
6998,0.5062619497725628
1626,0.497884844309969
2715,0.48771533489043856
4799,0.491043679941052
10651,0.4777655783724641
7940,0.5040999108756102
2022,0.4951159506121392
4499,0.4953623906936055
577,0.483996736171754
10909,0.5000798897495697
8491,0.49434987334210356
1089,0.5160148774149884
9871,0.49731660609697964
8016,0.4922119014096119
4347,0.499377752823439
6484,0.48384127461055704
3830,0.5054382530403662
1313,0.5036813358868235
5732,0.48817411851822246
4764,0.5107094893802723
12162,0.48392586433707796
12711,0.5048891042248944
5030,0.5219468445419674
9072,0.49478150894968703
1182,0.4882799479104766
11935,0.5052920051823144
3375,0.4849999681207933
